Center,Tile1,PtDistance1,GCPDistance1,Tile2,PtDistance2,GCPDistance2,Tile3,PtDistance3,GCPDistance3,Tile4,PtDistance4,GCPDistance4,Tile5,PtDistance5,GCPDistance5,Tile6,PtDistance6,GCPDistance6,Tile7,PtDistance7,GCPDistance7,Tile8,PtDistance8,GCPDistance8
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k62-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k61-i001.reference.tif,1686.5664135703498,12.816460432821811,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k36-i001.reference.tif,3238.271730474654,40.81095472906757,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k60-i001.reference.tif,3252.711614822126,23.56221908567958,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k111-i001.reference.tif,3396.533953506565,31.515781105798617,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k110-i001.reference.tif,3505.622874490366,29.066132289362674,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k37-i001.reference.tif,3515.136274969072,48.86371564854232,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k35-i001.reference.tif,3769.429077729694,11.031195003404576,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k110-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k109-i001.reference.tif,1591.919690281136,29.450895804420757,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k111-i001.reference.tif,2162.884993202529,16.42818796795669,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k108-i001.reference.tif,3288.7662296068984,21.633498138924928,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k62-i001.reference.tif,3505.622874490366,28.917472761198503,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k112-i001.reference.tif,3571.004849340596,20.50436957647077,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k111-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k112-i001.reference.tif,1408.222345371642,15.590511530132149,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k110-i001.reference.tif,2162.884993202529,15.67098274627354,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k62-i001.reference.tif,3396.533953506565,29.325856145784808,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k113-i001.reference.tif,3411.2890679039874,17.968374749388158,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k61-i001.reference.tif,3517.1992105200047,9.645894669504463,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k109-i001.reference.tif,3739.157354459347,10.855309118967071,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k112-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k111-i001.reference.tif,1408.222345371642,15.73711822036404,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k113-i001.reference.tif,2008.7417563977824,12.020219555735606,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k60-i001.reference.tif,3425.514644471584,17.446834292526383,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k61-i001.reference.tif,3511.4564273590404,11.227218404605667,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k110-i001.reference.tif,3571.004849340596,18.619862225640542,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h85-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h86-i001.reference.tif,1073.0868937714858,65.05652861955897,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h84-i001.reference.tif,2569.993150318863,12.547667356479664,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h87-i001.reference.tif,2833.1172175082365,3885.057318447328,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h105-i001.reference.tif,3930.190696727914,25.516842737639077,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h86-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h85-i001.reference.tif,1073.0868937714858,62.22007268288064,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h87-i001.reference.tif,1778.568386022691,75.61442173190173,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h88-i001.reference.tif,3486.35718637874,139.83238567951813,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h84-i001.reference.tif,3599.025967944586,3705.301962322183,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h9-i001.reference.tif,3636.7418057369514,121.2744495617171,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h87-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h88-i001.reference.tif,1720.712368483844,60.22683705687903,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h86-i001.reference.tif,1778.568386022691,75.19536222954251,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h85-i001.reference.tif,2833.1172175082365,56.76882961040246,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h89-i001.reference.tif,3348.9211010681734,92.90305367534596,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h8-i001.reference.tif,3532.8235309937468,4013.7129263609077,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h9-i001.reference.tif,3578.143910506396,51.0361588926794,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h88-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h89-i001.reference.tif,1632.0885393238782,24.27317930391195,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h87-i001.reference.tif,1720.712368483844,64.07444403197694,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h90-i001.reference.tif,3366.216648019451,21.820215054746523,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h86-i001.reference.tif,3486.35718637874,140.95217263221113,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h8-i001.reference.tif,3713.7949865649,37.78785100114957,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h7-i001.reference.tif,3807.2697811810094,23.186012109046438,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h89-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h88-i001.reference.tif,1632.0885393238782,22.507035948996524,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h90-i001.reference.tif,1735.8558774404785,14.685017875498074,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h87-i001.reference.tif,3348.9211010681734,98.7938047266791,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h91-i001.reference.tif,3662.937575708978,39.104104110836076,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h7-i001.reference.tif,3767.272551668475,17.344688253646744,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h90-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h89-i001.reference.tif,1735.8558774404785,16.721456021741442,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h91-i001.reference.tif,1927.278509097517,24.171692967267663,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h88-i001.reference.tif,3366.216648019451,21.373523079180544,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h6-i001.reference.tif,3925.7142282668688,32.71903983901011,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h92-i001.reference.tif,3940.7719998599823,37.78865235601253,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h91-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h90-i001.reference.tif,1927.278509097517,1804.9612293297398,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h92-i001.reference.tif,2013.6831832730568,9.155993609595338,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h89-i001.reference.tif,3662.937575708978,3611.6787152505412,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h5-i001.reference.tif,3688.453025155666,62.364620307352745,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h92-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h91-i001.reference.tif,2013.6831832730568,8.97534049006249,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h4-i001.reference.tif,3388.3436072663258,34.41363154894306,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h90-i001.reference.tif,3940.7719998599823,3581.039234030541,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h105-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h106-i001.reference.tif,1698.15234046492,52.730136403869665,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h153-i001.reference.tif,2564.739846879504,75.81281489436726,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h152-i001.reference.tif,2581.0959820152475,28.11609061593279,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h84-i001.reference.tif,2870.1229722766216,17.740164912010744,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h83-i001.reference.tif,3128.903204484437,65.70592774565178,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h151-i001.reference.tif,3498.408439136813,3255.8748527224134,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h107-i001.reference.tif,3767.866687900648,15.199641018200442,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h154-i001.reference.tif,3895.778267877323,93.11059020236927
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h148-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h147-i001.reference.tif,1779.1957520087806,38.39223520020026,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h149-i001.reference.tif,1997.4911253921173,12.441073996314772,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h6-i001.reference.tif,2777.151751222168,32.31202590270717,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h7-i001.reference.tif,2994.0306289221444,13.695854671092329,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h5-i001.reference.tif,3257.2187955470645,28.653914644246548,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h146-i001.reference.tif,3839.7099189292535,27.072955683637705,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h150-i001.reference.tif,3862.2864689796456,76.34043463463985,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h149-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h150-i001.reference.tif,1884.971272404206,46.575144620958525,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h148-i001.reference.tif,1997.4911253921173,13.183953924381948,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h7-i001.reference.tif,3128.209360311728,17.68931482085948,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h8-i001.reference.tif,3268.9684509342524,16.520345038414373,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h151-i001.reference.tif,3649.648886041077,117.6728126834162,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h6-i001.reference.tif,3751.991289946217,727.8164253822338,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h147-i001.reference.tif,3768.156224555461,32.858709750098726,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h150-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h151-i001.reference.tif,1785.35782468482,65.95672033175818,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h149-i001.reference.tif,1884.971272404206,44.22458224002597,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h8-i001.reference.tif,2945.255372261161,73.28517243440237,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h9-i001.reference.tif,3174.913489041757,43.20984325405616,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h11-i001.reference.tif,3508.205914817372,16.26448176349949,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h152-i001.reference.tif,3806.436142764144,37.59388624894986,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h148-i001.reference.tif,3862.2864689796456,78.47225983183735,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h7-i001.reference.tif,3947.0590249451534,7801.730510474816
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h151-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h150-i001.reference.tif,1785.35782468482,64.36116455787639,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h152-i001.reference.tif,2064.693217518866,53.411365683655305,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h11-i001.reference.tif,3188.474001955557,38.47704062736847,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h153-i001.reference.tif,3410.3014220182936,33.212806226628594,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h9-i001.reference.tif,3440.893625409263,89.71963061434218,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h105-i001.reference.tif,3498.408439136813,155.77176178862038,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h149-i001.reference.tif,3649.648886041077,119.69098208604728,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h8-i001.reference.tif,3935.179171162515,4749.97676910333
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h152-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h153-i001.reference.tif,1355.378310438686,56.96787936841728,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h151-i001.reference.tif,2064.693217518866,49.48338591648054,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h105-i001.reference.tif,2581.0959820152475,18.99680727787111,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h12-i001.reference.tif,3303.694844311081,38.334428787227445,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h106-i001.reference.tif,3323.653616254593,47.434845703009174,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-cni1h11-i001.reference.tif,3418.1026116641183,22.643256261269755,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h154-i001.reference.tif,3598.529575422562,82.89041288107414,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1952-cni3h150-i001.reference.tif,3806.436142764144,37.47705163270645
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k27-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k26-i001.reference.tif,1852.0104975271877,16.482845499807173,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k28-i001.reference.tif,2042.0347487052009,48.91562016567471,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k40-i001.reference.tif,3095.7284356068308,16.06694424934043,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k29-i001.reference.tif,3437.374017443368,17.097101821020825,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k39-i001.reference.tif,3660.188690737749,10.50461887848314,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k41-i001.reference.tif,3669.921370058007,14.651780313039689,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k25-i001.reference.tif,3965.985646514015,17.340156891442057,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k28-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k29-i001.reference.tif,1418.1615586755277,27.260662315449544,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k27-i001.reference.tif,2042.0347487052009,43.97530620399462,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k38-i001.reference.tif,3276.333274417884,37.29737125636848,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k30-i001.reference.tif,3352.943415392735,29.39009243842627,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k39-i001.reference.tif,3587.1695079725355,55.11904132244323,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k26-i001.reference.tif,3891.017008492168,70.06020734201712,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k29-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k28-i001.reference.tif,1418.1615586755277,27.18706970723235,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k30-i001.reference.tif,1953.4076972454725,11.534108906181348,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k38-i001.reference.tif,2954.8358727174577,13.261928337694522,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k37-i001.reference.tif,3148.025759897072,3351.0921427513376,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k27-i001.reference.tif,3437.374017443368,17.37268867144828,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k39-i001.reference.tif,3880.2836051238337,11.318023089466829,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k31-i001.reference.tif,3984.6349459163625,21.488775155313544,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k30-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k29-i001.reference.tif,1953.4076972454725,9.886309698493909,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k31-i001.reference.tif,2031.9000621202076,22.681969489263416,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k37-i001.reference.tif,2787.955836279664,9.383557810152961,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k28-i001.reference.tif,3352.943415392735,27.919573234532976,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k36-i001.reference.tif,3537.4755758095007,39.57064940504929,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k38-i001.reference.tif,3872.747658826982,14.15333973395136,None,-1,-1,None,-1,-1
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k37-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k38-i001.reference.tif,2155.33218650467,30.824712858835024,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k36-i001.reference.tif,2414.6165687796147,46.89687541907551,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k30-i001.reference.tif,2787.955836279664,9.062819211369716,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k29-i001.reference.tif,3148.025759897072,35.997046360039874,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k62-i001.reference.tif,3515.136274969072,48.839247702744885,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k31-i001.reference.tif,3637.9420484864618,20.1188498941017,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k39-i001.reference.tif,3755.024463017772,27.242894545431625,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k35-i001.reference.tif,3805.5503336051634,18.93749180856057
D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k38-i001.reference.tif,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k39-i001.reference.tif,1607.381877633205,9.61104028857473,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k37-i001.reference.tif,2155.33218650467,28.097667864225865,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k29-i001.reference.tif,2954.8358727174577,12.83379174582653,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k28-i001.reference.tif,3276.333274417884,37.460123241248155,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k40-i001.reference.tif,3353.280608302988,25.222294582668262,D:\MacConnell\Photos_Georeferenced_Samples\mufs190-1951-dpn1k30-i001.reference.tif,3872.747658826982,12.122598401600248,None,-1,-1,None,-1,-1
