Filename,P1X,P1Y,P2X,P2Y,P3X,P3Y,P4X,P4Y,Current EPSG,Original EPSG
D:\MacConnell\Photos_Satellite\19TCG015695\19TCG015695.jp2,208057.8457,878010.0649,209513.0942,879553.18,208013.9126,879509.2412,209557.0278,878053.9927,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015710\19TCG015710.jp2,208013.9126,879509.2412,209469.1497,881052.3668,207969.9686,881008.4171,209513.0942,879553.18,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015725\19TCG015725.jp2,207969.9686,881008.4171,209425.1943,882551.5532,207926.0136,882507.5925,209469.1497,881052.3668,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015740\19TCG015740.jp2,207926.0136,882507.5925,209381.228,884050.7391,207882.0476,884006.7675,209425.1943,882551.5532,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015755\19TCG015755.jp2,207882.0476,884006.7675,209337.2507,885549.9248,207838.0706,885505.9423,209381.228,884050.7391,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015770\19TCG015770.jp2,207838.0706,885505.9423,209293.2626,887049.1103,207794.0827,887005.1168,209337.2507,885549.9248,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015785\19TCG015785.jp2,207794.0827,887005.1168,209249.2636,888548.2957,207750.0837,888504.2912,209293.2626,887049.1103,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015800\19TCG015800.jp2,207750.0837,888504.2912,209205.2536,890047.4811,207706.0737,890003.4656,209249.2636,888548.2957,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015815\19TCG015815.jp2,207706.0737,890003.4656,209161.2327,891546.6665,207662.0528,891502.6401,209205.2536,890047.4811,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015830\19TCG015830.jp2,207662.0528,891502.6401,209117.2009,893045.852,207618.0208,893001.8146,209161.2327,891546.6665,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015845\19TCG015845.jp2,207618.0208,893001.8146,209073.1582,894545.0378,207573.9778,894500.9894,209117.2009,893045.852,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015860\19TCG015860.jp2,207573.9778,894500.9894,209029.1045,896044.2238,207529.9237,896000.1645,209073.1582,894545.0378,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015875\19TCG015875.jp2,207529.9237,896000.1645,208985.0399,897543.4103,207485.8587,897499.3399,209029.1045,896044.2238,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015890\19TCG015890.jp2,207485.8587,897499.3399,208940.9643,899042.5972,207441.7826,898998.5158,208985.0399,897543.4103,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015905\19TCG015905.jp2,207441.7826,898998.5158,208896.8778,900541.7846,207397.6955,900497.6923,208940.9643,899042.5972,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015920\19TCG015920.jp2,207397.6955,900497.6923,208852.7803,902040.9727,207353.5974,901996.8694,208896.8778,900541.7846,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015935\19TCG015935.jp2,207353.5974,901996.8694,208808.6719,903540.1615,207309.4882,903496.0472,208852.7803,902040.9727,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015950\19TCG015950.jp2,207309.4882,903496.0472,208764.5524,905039.3511,207265.3679,904995.2258,208808.6719,903540.1615,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015965\19TCG015965.jp2,207265.3679,904995.2258,208720.4221,906538.5416,207221.2366,906494.4053,208764.5524,905039.3511,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015980\19TCG015980.jp2,207221.2366,906494.4053,208676.2807,908037.733,207177.0943,907993.5857,208720.4221,906538.5416,26986,6348
D:\MacConnell\Photos_Satellite\19TCG015995\19TCG015995.jp2,207177.0943,907993.5857,208632.1284,909536.9255,207132.9408,909492.7671,208676.2807,908037.733,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030395\19TCG030395.jp2,210433.4206,848070.0086,211888.9232,849612.9471,210389.7038,849569.2238,211932.6423,848113.7211,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030410\19TCG030410.jp2,210389.7038,849569.2238,211845.1935,851112.1708,210345.9762,851068.4368,211888.9232,849612.9471,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030425\19TCG030425.jp2,210345.9762,851068.4368,211801.4531,852611.3925,210302.2378,852567.6477,211845.1935,851112.1708,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030440\19TCG030440.jp2,210302.2378,852567.6477,211757.7019,854110.6122,210258.4886,854066.8566,211801.4531,852611.3925,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030455\19TCG030455.jp2,210258.4886,854066.8566,211713.94,855609.83,210214.7286,855566.0636,211757.7019,854110.6122,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030470\19TCG030470.jp2,210214.7286,855566.0636,211670.1674,857109.0459,210170.9577,857065.2688,211713.94,855609.83,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030485\19TCG030485.jp2,210170.9577,857065.2688,211626.384,858608.26,210127.1761,858564.4721,211670.1674,857109.0459,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030500\19TCG030500.jp2,210127.1761,858564.4721,211582.5899,860107.4725,210083.3836,860063.6738,211626.384,858608.26,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030515\19TCG030515.jp2,210083.3836,860063.6738,211538.785,861606.6834,210039.5803,861562.8739,211582.5899,860107.4725,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030530\19TCG030530.jp2,210039.5803,861562.8739,211494.9694,863105.8927,209995.7662,863062.0725,211538.785,861606.6834,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030545\19TCG030545.jp2,209995.7662,863062.0725,211451.143,864605.1007,209951.9412,864561.2696,211494.9694,863105.8927,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030560\19TCG030560.jp2,209951.9412,864561.2696,211407.3059,866104.3072,209908.1053,866060.4654,211451.143,864605.1007,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030575\19TCG030575.jp2,209908.1053,866060.4654,211363.458,867603.5126,209864.2587,867559.6599,211407.3059,866104.3072,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030590\19TCG030590.jp2,209864.2587,867559.6599,211319.5993,869102.7167,209820.4012,869058.8532,211363.458,867603.5126,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030605\19TCG030605.jp2,209820.4012,869058.8532,211275.7299,870601.9197,209776.5328,870558.0454,211319.5993,869102.7167,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030620\19TCG030620.jp2,209776.5328,870558.0454,211231.8496,872101.1217,209732.6535,872057.2366,211275.7299,870601.9197,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030635\19TCG030635.jp2,209732.6535,872057.2366,211187.9586,873600.3228,209688.7634,873556.4268,211231.8496,872101.1217,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030650\19TCG030650.jp2,209688.7634,873556.4268,211144.0568,875099.523,209644.8624,875055.6162,211187.9586,873600.3228,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030665\19TCG030665.jp2,209644.8624,875055.6162,211100.1442,876598.7225,209600.9506,876554.8048,211144.0568,875099.523,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030680\19TCG030680.jp2,209600.9506,876554.8048,211056.2209,878097.9212,209557.0278,878053.9927,211100.1442,876598.7225,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030695\19TCG030695.jp2,209557.0278,878053.9927,211012.2867,879597.1194,209513.0942,879553.18,211056.2209,878097.9212,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030710\19TCG030710.jp2,209513.0942,879553.18,210968.3417,881096.317,209469.1497,881052.3668,211012.2867,879597.1194,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030725\19TCG030725.jp2,209469.1497,881052.3668,210924.3858,882595.5142,209425.1943,882551.5532,210968.3417,881096.317,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030740\19TCG030740.jp2,209425.1943,882551.5532,210880.4192,884094.711,209381.228,884050.7391,210924.3858,882595.5142,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030755\19TCG030755.jp2,209381.228,884050.7391,210836.4418,885593.9076,209337.2507,885549.9248,210880.4192,884094.711,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030770\19TCG030770.jp2,209337.2507,885549.9248,210792.4535,887093.104,209293.2626,887049.1103,210836.4418,885593.9076,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030785\19TCG030785.jp2,209293.2626,887049.1103,210748.4544,888592.3002,209249.2636,888548.2957,210792.4535,887093.104,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030800\19TCG030800.jp2,209249.2636,888548.2957,210704.4444,890091.4965,209205.2536,890047.4811,210748.4544,888592.3002,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030815\19TCG030815.jp2,209205.2536,890047.4811,210660.4236,891590.6927,209161.2327,891546.6665,210704.4444,890091.4965,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030830\19TCG030830.jp2,209161.2327,891546.6665,210616.392,893089.8892,209117.2009,893045.852,210660.4236,891590.6927,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030845\19TCG030845.jp2,209117.2009,893045.852,210572.3495,894589.0858,209073.1582,894545.0378,210616.392,893089.8892,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030860\19TCG030860.jp2,209073.1582,894545.0378,210528.2962,896088.2828,209029.1045,896044.2238,210572.3495,894589.0858,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030875\19TCG030875.jp2,209029.1045,896044.2238,210484.232,897587.4801,208985.0399,897543.4103,210528.2962,896088.2828,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030890\19TCG030890.jp2,208985.0399,897543.4103,210440.1569,899086.6779,208940.9643,899042.5972,210484.232,897587.4801,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030905\19TCG030905.jp2,208940.9643,899042.5972,210396.071,900585.8763,208896.8778,900541.7846,210440.1569,899086.6779,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030920\19TCG030920.jp2,208896.8778,900541.7846,210351.9742,902085.0753,208852.7803,902040.9727,210396.071,900585.8763,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030935\19TCG030935.jp2,208852.7803,902040.9727,210307.8665,903584.275,208808.6719,903540.1615,210351.9742,902085.0753,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030950\19TCG030950.jp2,208808.6719,903540.1615,210263.7479,905083.4756,208764.5524,905039.3511,210307.8665,903584.275,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030965\19TCG030965.jp2,208764.5524,905039.3511,210219.6185,906582.677,208720.4221,906538.5416,210263.7479,905083.4756,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030980\19TCG030980.jp2,208720.4221,906538.5416,210175.4781,908081.8794,208676.2807,908037.733,210219.6185,906582.677,26986,6348
D:\MacConnell\Photos_Satellite\19TCG030995\19TCG030995.jp2,208676.2807,908037.733,210131.3269,909581.0828,208632.1284,909536.9255,210175.4781,908081.8794,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045290\19TCG045290.jp2,212238.3757,837619.0716,213693.979,839161.966,212194.7316,839118.3151,213737.6259,837662.7118,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045305\19TCG045305.jp2,212194.7316,839118.3151,213650.3215,840661.2173,212151.0768,840617.5558,213693.979,839161.966,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045320\19TCG045320.jp2,212151.0768,840617.5558,213606.6533,842160.466,212107.4113,842116.7939,213650.3215,840661.2173,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045335\19TCG045335.jp2,212107.4113,842116.7939,213562.9746,843659.7122,212063.7351,843616.0294,213606.6533,842160.466,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045350\19TCG045350.jp2,212063.7351,843616.0294,213519.2852,845158.9558,212020.0482,845115.2623,213562.9746,843659.7122,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045365\19TCG045365.jp2,212020.0482,845115.2623,213475.5853,846658.197,211976.3506,846614.4929,213519.2852,845158.9558,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045380\19TCG045380.jp2,211976.3506,846614.4929,213431.8747,848157.4359,211932.6423,848113.7211,213475.5853,846658.197,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045395\19TCG045395.jp2,211932.6423,848113.7211,213388.1534,849656.6725,211888.9232,849612.9471,213431.8747,848157.4359,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045410\19TCG045410.jp2,211888.9232,849612.9471,213344.4216,851155.907,211845.1935,851112.1708,213388.1534,849656.6725,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045425\19TCG045425.jp2,211845.1935,851112.1708,213300.6791,852655.1393,211801.4531,852611.3925,213344.4216,851155.907,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045440\19TCG045440.jp2,211801.4531,852611.3925,213256.926,854154.3697,211757.7019,854110.6122,213300.6791,852655.1393,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045455\19TCG045455.jp2,211757.7019,854110.6122,213213.1622,855653.5982,211713.94,855609.83,213256.926,854154.3697,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045470\19TCG045470.jp2,211713.94,855609.83,213169.3877,857152.8248,211670.1674,857109.0459,213213.1622,855653.5982,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045485\19TCG045485.jp2,211670.1674,857109.0459,213125.6026,858652.0496,211626.384,858608.26,213169.3877,857152.8248,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045500\19TCG045500.jp2,211626.384,858608.26,213081.8069,860151.2728,211582.5899,860107.4725,213125.6026,858652.0496,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045515\19TCG045515.jp2,211582.5899,860107.4725,213038.0005,861650.4944,211538.785,861606.6834,213081.8069,860151.2728,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045530\19TCG045530.jp2,211538.785,861606.6834,212994.1834,863149.7144,211494.9694,863105.8927,213038.0005,861650.4944,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045545\19TCG045545.jp2,211494.9694,863105.8927,212950.3556,864648.9331,211451.143,864605.1007,212994.1834,863149.7144,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045560\19TCG045560.jp2,211451.143,864605.1007,212906.5172,866148.1504,211407.3059,866104.3072,212950.3556,864648.9331,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045575\19TCG045575.jp2,211407.3059,866104.3072,212862.6681,867647.3664,211363.458,867603.5126,212906.5172,866148.1504,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045590\19TCG045590.jp2,211363.458,867603.5126,212818.8083,869146.5813,211319.5993,869102.7167,212862.6681,867647.3664,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045605\19TCG045605.jp2,211319.5993,869102.7167,212774.9378,870645.7951,211275.7299,870601.9197,212818.8083,869146.5813,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045620\19TCG045620.jp2,211275.7299,870601.9197,212731.0566,872145.0078,211231.8496,872101.1217,212774.9378,870645.7951,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045635\19TCG045635.jp2,211231.8496,872101.1217,212687.1647,873644.2196,211187.9586,873600.3228,212731.0566,872145.0078,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045650\19TCG045650.jp2,211187.9586,873600.3228,212643.262,875143.4306,211144.0568,875099.523,212687.1647,873644.2196,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045665\19TCG045665.jp2,211144.0568,875099.523,212599.3487,876642.6408,211100.1442,876598.7225,212643.262,875143.4306,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045680\19TCG045680.jp2,211100.1442,876598.7225,212555.4247,878141.8503,211056.2209,878097.9212,212599.3487,876642.6408,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045695\19TCG045695.jp2,211056.2209,878097.9212,212511.4899,879641.0592,211012.2867,879597.1194,212555.4247,878141.8503,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045710\19TCG045710.jp2,211012.2867,879597.1194,212467.5445,881140.2676,210968.3417,881096.317,212511.4899,879641.0592,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045725\19TCG045725.jp2,210968.3417,881096.317,212423.5882,882639.4756,210924.3858,882595.5142,212467.5445,881140.2676,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045740\19TCG045740.jp2,210924.3858,882595.5142,212379.6213,884138.6832,210880.4192,884094.711,212423.5882,882639.4756,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045755\19TCG045755.jp2,210880.4192,884094.711,212335.6436,885637.8906,210836.4418,885593.9076,212379.6213,884138.6832,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045770\19TCG045770.jp2,210836.4418,885593.9076,212291.6552,887137.0977,210792.4535,887093.104,212335.6436,885637.8906,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045785\19TCG045785.jp2,210792.4535,887093.104,212247.656,888636.3048,210748.4544,888592.3002,212291.6552,887137.0977,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045800\19TCG045800.jp2,210748.4544,888592.3002,212203.6461,890135.5118,210704.4444,890091.4965,212247.656,888636.3048,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045815\19TCG045815.jp2,210704.4444,890091.4965,212159.6254,891634.7189,210660.4236,891590.6927,212203.6461,890135.5118,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045830\19TCG045830.jp2,210660.4236,891590.6927,212115.5939,893133.9261,210616.392,893089.8892,212159.6254,891634.7189,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045845\19TCG045845.jp2,210616.392,893089.8892,212071.5517,894633.1336,210572.3495,894589.0858,212115.5939,893133.9261,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045860\19TCG045860.jp2,210572.3495,894589.0858,212027.4987,896132.3414,210528.2962,896088.2828,212071.5517,894633.1336,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045875\19TCG045875.jp2,210528.2962,896088.2828,211983.435,897631.5495,210484.232,897587.4801,212027.4987,896132.3414,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045890\19TCG045890.jp2,210484.232,897587.4801,211939.3604,899130.7582,210440.1569,899086.6779,211983.435,897631.5495,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045905\19TCG045905.jp2,210440.1569,899086.6779,211895.2751,900629.9674,210396.071,900585.8763,211939.3604,899130.7582,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045920\19TCG045920.jp2,210396.071,900585.8763,211851.179,902129.1772,210351.9742,902085.0753,211895.2751,900629.9674,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045935\19TCG045935.jp2,210351.9742,902085.0753,211807.072,903628.3878,210307.8665,903584.275,211851.179,902129.1772,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045950\19TCG045950.jp2,210307.8665,903584.275,211762.9543,905127.5991,210263.7479,905083.4756,211807.072,903628.3878,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045965\19TCG045965.jp2,210263.7479,905083.4756,211718.8258,906626.8114,210219.6185,906582.677,211762.9543,905127.5991,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045980\19TCG045980.jp2,210219.6185,906582.677,211674.6865,908126.0246,210175.4781,908081.8794,211718.8258,906626.8114,26986,6348
D:\MacConnell\Photos_Satellite\19TCG045995\19TCG045995.jp2,210175.4781,908081.8794,211630.5363,909625.2389,210131.3269,909581.0828,211674.6865,908126.0246,26986,6348
D:\MacConnell\Photos_Satellite\19TCG060260\19TCG060260.jp2,213824.888,834664.195,215280.5259,836207.0874,213781.2623,836163.4549,215324.1546,834707.817,26986,6348
D:\MacConnell\Photos_Satellite\19TCG060275\19TCG060275.jp2,213781.2623,836163.4549,215236.8867,837706.3549,213737.6259,837662.7118,215280.5259,836207.0874,26986,6348
D:\MacConnell\Photos_Satellite\19TCG060290\19TCG060290.jp2,213737.6259,837662.7118,215193.237,839205.6196,213693.979,839161.966,215236.8867,837706.3549,26986,6348
D:\MacConnell\Photos_Satellite\19TCG060305\19TCG060305.jp2,213693.979,839161.966,215149.5768,840704.8815,213650.3215,840661.2173,215193.237,839205.6196,26986,6348
D:\MacConnell\Photos_Satellite\19TCG060320\19TCG060320.jp2,213650.3215,840661.2173,215105.906,842204.1408,213606.6533,842160.466,215149.5768,840704.8815,26986,6348
D:\MacConnell\Photos_Satellite\19TCG060335\19TCG060335.jp2,213606.6533,842160.466,215062.2248,843703.3975,213562.9746,843659.7122,215105.906,842204.1408,26986,6348
D:\MacConnell\Photos_Satellite\19TCG060350\19TCG060350.jp2,213562.9746,843659.7122,215018.5329,845202.6517,213519.2852,845158.9558,215062.2248,843703.3975,26986,6348
