Source,Target,PtDistance,GCPDistance,Difference,Source Annotated,Target Annotated
mufs190-1951-dpn1k22-i001.reference.tif,mufs190-1951-dpn1k45-i001.reference.tif,3195.031579,21.84032127,-1,0,0
mufs190-1952-cni7h83-i001.reference.tif,mufs190-1952-cni7h82-i001.reference.tif,1651.061773,21.85838697,-1,0,0
mufs190-1952-cni6h99-i001.reference.tif,mufs190-1952-cni6h131-i001.reference.tif,3246.263584,21.89576058,4.070737311,0,0
mufs190-1952-cni4h147-i001.reference.tif,mufs190-1952-cni4h146-i001.reference.tif,1853.306674,21.98781501,6.00203769,2,0
mufs190-1951-dpl2k130-i001.reference.tif,mufs190-1951-dpl2k100-i001.reference.tif,2994.701202,21.9886303,7.008223214,2,2
mufs190-1952-cni6h77-i001.reference.tif,mufs190-1952-cni4h142-i001.reference.tif,3187.595994,21.99412023,-1,0,0
mufs190-1952-cni4h43-i001.reference.tif,mufs190-1952-cni3h7-i001.reference.tif,2565.01828,22.02079565,99.01958873,-1,-1
mufs190-1952-cni4h120-i001.reference.tif,mufs190-1952-cni4h121-i001.reference.tif,1505.154689,22.06462605,-1,0,2
mufs190-1952-dpb4h115-i001.reference.tif,mufs190-1952-dpb4h149-i001.reference.tif,2489.186713,22.09689975,15.38408979,2,2
mufs190-1952-cni4h144-i001.reference.tif,mufs190-1952-cni4h120-i001.reference.tif,2843.541262,22.17586077,-1,0,0
mufs190-1952-cni3h83-i001.reference.tif,mufs190-1952-cni3h82-i001.reference.tif,2328.51657,22.22028884,-1,0,2
mufs190-1952-cni6h218-i001.reference.tif,mufs190-1952-cni6h219-i001.reference.tif,1901.299305,22.22492919,98.82558302,2,0
mufs190-1951-dpl2k6-i001.reference.tif,mufs190-1951-dpl2k4-i001.reference.tif,3494.810906,22.24274987,2.433769639,2,2
mufs190-1951-dpl2k20-i001.reference.tif,mufs190-1951-dpl2k21-i001.reference.tif,1827.348127,22.25271768,36.62179071,0,2
mufs190-1952-cni6h101-i001.reference.tif,mufs190-1952-cni6h128-i001.reference.tif,3089.689627,22.27545246,7.633198086,0,2
mufs190-1952-cni6h9-i001.reference.tif,mufs190-1952-cni6h218-i001.reference.tif,3282.220585,22.28200322,99.34478771,0,2
mufs190-1952-cni5h154-i001.reference.tif,mufs190-1952-cni5h153-i001.reference.tif,1250.491888,22.28217696,-1,2,0
mufs190-1951-dpn1k31-i001.reference.tif,mufs190-1951-dpn1k30-i001.reference.tif,2031.900062,22.28723901,1.740283088,0,0
mufs190-1952-cni6h81-i001.reference.tif,mufs190-1952-cni4h139-i001.reference.tif,2800.137938,22.31807789,0.578091501,0,2
mufs190-1952-cni3h82-i001.reference.tif,mufs190-1952-cni3h13-i001.reference.tif,3557.305441,22.32321286,-1,2,-1
mufs190-1952-cni5h32-i001.reference.tif,mufs190-1952-cni5h31-i001.reference.tif,1355.377939,22.33224728,4.91972382,0,2
mufs190-1952-cni7h86-i001.reference.tif,mufs190-1952-cni5h152-i001.reference.tif,3753.303433,22.34911209,4.392679127,2,2
mufs190-1951-cni1h11-i001.reference.tif,mufs190-1952-cni3h152-i001.reference.tif,3418.102612,22.35598123,1.268700173,0,0
mufs190-1952-cni4h139-i001.reference.tif,mufs190-1952-cni6h81-i001.reference.tif,2800.137938,22.44784699,-1,2,0
mufs190-1952-cni3h89-i001.reference.tif,mufs190-1952-cni3h88-i001.reference.tif,1632.088539,22.50703595,7.276110528,0,2
mufs190-1952-dpb4h149-i001.reference.tif,mufs190-1952-cni4h147-i001.reference.tif,3621.625357,22.53398654,-1,2,2
mufs190-1952-dpb3h159-i001.reference.tif,mufs190-1951-dpb1h20-i001.reference.tif,3825.899878,22.54484304,7.506691555,2,2
mufs190-1952-cni5h152-i001.reference.tif,mufs190-1952-cni5h104-i001.reference.tif,3456.322096,22.56708099,-1,2,0
mufs190-1952-cxi5h84-i001.reference.tif,mufs190-1952-cxi5h82-i001.reference.tif,3366.112689,22.59130361,-1,2,2
mufs190-1952-cni4h57-i001.reference.tif,mufs190-1952-cni4h90-i001.reference.tif,3103.692876,22.60196235,-1,-1,-1
mufs190-1952-cni4h57-i001.reference.tif,mufs190-1952-cni4h59-i001.reference.tif,3971.065555,22.61913544,-1,-1,2
mufs190-1952-cni3h152-i001.reference.tif,mufs190-1951-cni1h11-i001.reference.tif,3418.102612,22.64325626,-1,0,0
mufs190-1952-cni5h151-i001.reference.tif,mufs190-1952-cni5h104-i001.reference.tif,2976.836192,22.68147737,2.454073283,0,0
mufs190-1951-dpn1k30-i001.reference.tif,mufs190-1951-dpn1k31-i001.reference.tif,2031.900062,22.68196949,-1,0,0
mufs190-1951-dpn1k22-i001.reference.tif,mufs190-1951-dpn1k46-i001.reference.tif,3410.287885,22.69102233,1.731744045,0,2
mufs190-1952-cni4h141-i001.reference.tif,mufs190-1952-cni6h79-i001.reference.tif,2825.919479,22.71514736,-1,2,0
mufs190-1951-cni2h106-i001.reference.tif,mufs190-1951-cni2h104-i001.reference.tif,3280.307306,22.77241322,99.26841085,0,1
mufs190-1952-cni4h57-i001.reference.tif,mufs190-1952-cni4h55-i001.reference.tif,3069.273254,22.77616141,-1,-1,-1
mufs190-1951-dpl2k10-i001.reference.tif,mufs190-1951-dpl2k17-i001.reference.tif,3627.961262,22.79113755,20.88528403,2,2
mufs190-1952-cni6h7-i001.reference.tif,mufs190-1952-cni6h9-i001.reference.tif,3324.5069,22.79622322,39.98983878,0,0
mufs190-1951-dpl2k4-i001.reference.tif,mufs190-1951-dpl2k6-i001.reference.tif,3494.810906,22.79759071,-1,2,2
mufs190-1952-cni6h131-i001.reference.tif,mufs190-1952-cni6h99-i001.reference.tif,3246.263584,22.8249024,-1,0,0
mufs190-1951-dpl2k101-i001.reference.tif,mufs190-1951-dpl2k130-i001.reference.tif,3578.18674,22.85139526,7.380117933,0,2
mufs190-1952-cni4h43-i001.reference.tif,mufs190-1952-cni4h44-i001.reference.tif,1760.079645,22.87578799,7.080725426,-1,-1
mufs190-1952-cxi5h84-i001.reference.tif,mufs190-1952-cxi6h38-i001.reference.tif,3572.293462,22.91018893,7.889096247,2,2
mufs190-1952-cni5h153-i001.reference.tif,mufs190-1952-cni5h103-i001.reference.tif,3651.8815,22.91113664,99.37601731,0,2
mufs190-1952-dpb3h158-i001.reference.tif,mufs190-1952-dpb3h157-i001.reference.tif,1800.35411,22.95189406,1.386387037,0,0
mufs190-1952-cni6h127-i001.reference.tif,mufs190-1952-cni6h128-i001.reference.tif,1565.962896,22.98379154,5.510320567,0,2
mufs190-1951-dpl2k7-i001.reference.tif,mufs190-1951-dpl2k19-i001.reference.tif,2819.364748,23.03497339,0.691152195,0,2
mufs190-1951-dpl2k11-i001.reference.tif,mufs190-1951-dpl2k15-i001.reference.tif,3229.035101,23.03952243,22.00611607,0,2
mufs190-1952-cni7h84-i001.reference.tif,mufs190-1952-cni7h111-i001.reference.tif,3375.385953,23.08144185,5.180939811,2,0
mufs190-1952-cni6h135-i001.reference.tif,mufs190-1952-cni6h137-i001.reference.tif,2779.467332,23.0872575,-1,0,2
mufs190-1951-dpn1k46-i001.reference.tif,mufs190-1951-dpn1k22-i001.reference.tif,3410.287885,23.09089757,-1,2,0
mufs190-1952-cni3h7-i001.reference.tif,mufs190-1952-cni3h88-i001.reference.tif,3807.269781,23.09436734,0.395258851,-1,2
mufs190-1952-dpb3h159-i001.reference.tif,mufs190-1952-dpb3h157-i001.reference.tif,3833.598345,23.1062288,5.714452198,2,0
mufs190-1952-cni7h84-i001.reference.tif,mufs190-1952-cni7h83-i001.reference.tif,1784.229445,23.15363864,-1,2,0
mufs190-1952-cni3h88-i001.reference.tif,mufs190-1952-cni3h7-i001.reference.tif,3807.269781,23.18601211,-1,2,-1
mufs190-1951-dpl2k19-i001.reference.tif,mufs190-1951-dpl2k7-i001.reference.tif,2819.364748,23.19528813,-1,2,0
mufs190-1951-dpl2k76-i001.reference.tif,mufs190-1951-dpl2k74-i001.reference.tif,2988.198431,23.21316589,38.2961199,2,2
mufs190-1952-cni6h137-i001.reference.tif,mufs190-1952-cni6h138-i001.reference.tif,2045.366131,23.22753611,2.856830238,2,-1
mufs190-1952-cni5h104-i001.reference.tif,mufs190-1952-cni5h151-i001.reference.tif,2976.836192,23.25210096,-1,0,0
mufs190-1951-cni1h7-i001.reference.tif,mufs190-1951-cni1h6-i001.reference.tif,1398.491956,23.25222665,-1,0,0
mufs190-1952-dpb3h157-i001.reference.tif,mufs190-1952-dpb3h158-i001.reference.tif,1800.35411,23.27456968,-1,0,0
mufs190-1951-dpn1k48-i001.reference.tif,mufs190-1951-dpn1k50-i001.reference.tif,3774.967698,23.28305523,0.885712769,2,2
mufs190-1951-dpl2k20-i001.reference.tif,mufs190-1951-dpl2k5-i001.reference.tif,3709.050511,23.34219906,-1,0,0
mufs190-1952-dpb4h148-i001.reference.tif,mufs190-1952-dpb4h116-i001.reference.tif,2506.333902,23.35235909,6.390639296,0,0
mufs190-1951-dpl2k8-i001.reference.tif,mufs190-1951-dpl2k10-i001.reference.tif,3577.127378,23.37202816,5.221346893,2,2
mufs190-1952-cni5h152-i001.reference.tif,mufs190-1952-cni7h86-i001.reference.tif,3753.303433,23.37594223,-1,2,2
mufs190-1952-cni4h120-i001.reference.tif,mufs190-1952-cni4h119-i001.reference.tif,2185.277141,23.37633187,0.645281184,0,2
mufs190-1952-cni4h43-i001.reference.tif,mufs190-1952-cni4h57-i001.reference.tif,3848.030832,23.38342963,8.908064942,-1,-1
mufs190-1952-cni4h146-i001.reference.tif,mufs190-1952-cni4h147-i001.reference.tif,1853.306674,23.39179964,-1,0,2
mufs190-1952-cni5h39-i001.reference.tif,mufs190-1952-dpb5h40-i001.reference.tif,1715.739085,23.4218825,1.857263441,0,0
mufs190-1951-dpn1k31-i001.reference.tif,mufs190-1951-dpn1k29-i001.reference.tif,3984.634946,23.4225415,-1,0,2
mufs190-1952-cni4h88-i001.reference.tif,mufs190-1952-cni4h59-i001.reference.tif,3083.255938,23.43268562,8.334696712,0,2
mufs190-1952-cni5h38-i001.reference.tif,mufs190-1952-cni5h39-i001.reference.tif,1466.065928,23.45331807,-1,0,0
mufs190-1952-cni6h128-i001.reference.tif,mufs190-1952-cni6h100-i001.reference.tif,3543.253292,23.47574019,-1,2,2
mufs190-1952-cni5h31-i001.reference.tif,mufs190-1952-cni5h32-i001.reference.tif,1355.377939,23.48778124,-1,2,0
mufs190-1951-dpn1k50-i001.reference.tif,mufs190-1951-dpn1k48-i001.reference.tif,3774.967698,23.49111907,-1,2,2
mufs190-1952-cni4h119-i001.reference.tif,mufs190-1952-cni4h120-i001.reference.tif,2185.277141,23.52815463,-1,2,0
mufs190-1952-cni5h155-i001.reference.tif,mufs190-1952-cni8h4-i001.reference.tif,3592.500562,23.53112425,99.28468518,0,0
mufs190-1952-cni4h143-i001.reference.tif,mufs190-1952-cni6h77-i001.reference.tif,2859.993619,23.54813919,10.17721003,2,0
mufs190-1951-dpl2k8-i001.reference.tif,mufs190-1951-dpl2k19-i001.reference.tif,3922.614809,23.54949293,0.508167985,2,2
mufs190-1951-dpn1k62-i001.reference.tif,mufs190-1951-dpn1k60-i001.reference.tif,3252.711615,23.56221909,-1,0,0
mufs190-1951-dpl2k74-i001.reference.tif,mufs190-1951-dpl2k101-i001.reference.tif,3877.22955,23.57536369,-1,2,0
mufs190-1952-cni6h132-i001.reference.tif,mufs190-1952-cni6h134-i001.reference.tif,2902.718614,23.57626177,1.695153586,2,2
mufs190-1952-cni3h80-i001.reference.tif,mufs190-1952-dpb3h110-i001.reference.tif,3077.873805,23.62093667,-1,0,0
mufs190-1952-cni3h6-i001.reference.tif,mufs190-1952-cni3h5-i001.reference.tif,2167.886688,23.64040582,0.864278224,-1,-1
mufs190-1951-dpl2k100-i001.reference.tif,mufs190-1951-dpl2k130-i001.reference.tif,2994.701202,23.6457793,-1,2,2
mufs190-1952-cni6h82-i001.reference.tif,mufs190-1952-cni6h84-i001.reference.tif,3696.794808,23.6525389,2.593321591,2,2
mufs190-1952-cni4h91-i001.reference.tif,mufs190-1952-cni4h92-i001.reference.tif,1709.323569,23.66539672,98.63073762,-1,-1
mufs190-1951-dpl2k19-i001.reference.tif,mufs190-1951-dpl2k8-i001.reference.tif,3922.614809,23.66977515,-1,2,2
mufs190-1952-cni8h3-i001.reference.tif,mufs190-1952-cni8h4-i001.reference.tif,1503.482645,23.7091357,4.533312408,2,0
mufs190-1951-dpl2k102-i001.reference.tif,mufs190-1951-dpl2k76-i001.reference.tif,3475.613263,23.83582972,-1,2,2
mufs190-1952-dpb4h116-i001.reference.tif,mufs190-1952-dpb4h149-i001.reference.tif,2537.7402,23.83790739,7.711902282,0,2
mufs190-1952-cni3h5-i001.reference.tif,mufs190-1952-cni3h6-i001.reference.tif,2167.886688,23.84650598,-1,-1,-1
mufs190-1952-cni5h34-i001.reference.tif,mufs190-1952-cni6h128-i001.reference.tif,3754.261251,23.85805802,-1,0,2
mufs190-1952-dpb5h40-i001.reference.tif,mufs190-1952-cni5h39-i001.reference.tif,1715.739085,23.86512066,-1,0,0
mufs190-1952-cni6h138-i001.reference.tif,mufs190-1952-cni6h137-i001.reference.tif,2045.366131,23.91062199,-1,-1,2
mufs190-1952-cni6h134-i001.reference.tif,mufs190-1952-cni6h132-i001.reference.tif,2902.718614,23.98280719,-1,2,2
mufs190-1952-cni7h84-i001.reference.tif,mufs190-1952-cni7h86-i001.reference.tif,3338.171347,24.03483634,4.887165196,2,2
mufs190-1952-cni6h96-i001.reference.tif,mufs190-1952-cni6h95-i001.reference.tif,1693.394729,24.03853088,2.043790016,2,0
mufs190-1952-cni4h118-i001.reference.tif,mufs190-1952-dpb4h116-i001.reference.tif,3641.787356,24.10128523,-1,0,0
mufs190-1952-cni6h128-i001.reference.tif,mufs190-1952-cni6h101-i001.reference.tif,3089.689627,24.1162972,-1,2,0
mufs190-1952-cni4h117-i001.reference.tif,mufs190-1952-dpb4h115-i001.reference.tif,3390.032822,24.15234118,10.69621761,2,2
mufs190-1952-cni3h90-i001.reference.tif,mufs190-1952-cni3h91-i001.reference.tif,1927.278509,24.17169297,98.66081927,2,0
mufs190-1951-cni1h12-i001.reference.tif,mufs190-1951-cni1h13-i001.reference.tif,2266.499624,24.21209297,1.931474976,0,0
mufs190-1952-cni6h93-i001.reference.tif,mufs190-1952-cni6h81-i001.reference.tif,3356.158131,24.23253625,0.092791894,0,0
mufs190-1952-cni5h26-i001.reference.tif,mufs190-1952-cni5h25-i001.reference.tif,1546.523933,24.24134479,1.248103563,0,2
mufs190-1952-dpb3h156-i001.reference.tif,mufs190-1951-cni1h17-i001.reference.tif,3469.03837,24.25390892,99.40625855,0,0
mufs190-1952-cni6h81-i001.reference.tif,mufs190-1952-cni6h93-i001.reference.tif,3356.158131,24.25504296,-1,0,0
mufs190-1952-cni3h88-i001.reference.tif,mufs190-1952-cni3h89-i001.reference.tif,1632.088539,24.2731793,-1,2,0
mufs190-1952-cni6h84-i001.reference.tif,mufs190-1952-cni6h82-i001.reference.tif,3696.794808,24.28225589,-1,2,2
mufs190-1952-cni4h138-i001.reference.tif,mufs190-1952-cni4h137-i001.reference.tif,2079.88799,24.31540345,1.678846903,0,2
mufs190-1951-cni1h17-i001.reference.tif,mufs190-1952-dpb3h158-i001.reference.tif,3653.756594,24.32228265,25.6666811,0,0
mufs190-1952-cni6h128-i001.reference.tif,mufs190-1952-cni6h127-i001.reference.tif,1565.962896,24.32412902,-1,2,0
mufs190-1951-dpb1h20-i001.reference.tif,mufs190-1952-dpb4h113-i001.reference.tif,3137.515326,24.32426977,11.12437641,2,2
mufs190-1952-cni7h111-i001.reference.tif,mufs190-1952-cni7h84-i001.reference.tif,3375.385953,24.34261825,-1,0,2
mufs190-1951-dpb1h20-i001.reference.tif,mufs190-1952-dpb3h159-i001.reference.tif,3825.899878,24.37456657,-1,2,2
mufs190-1952-cni4h41-i001.reference.tif,mufs190-1952-cni4h59-i001.reference.tif,3967.034489,24.39171325,4.177472915,0,2
mufs190-1952-cni6h135-i001.reference.tif,mufs190-1952-cni6h94-i001.reference.tif,3490.056144,24.47318958,-1,0,2
mufs190-1952-cni6h220-i001.reference.tif,mufs190-1952-cni6h218-i001.reference.tif,3568.966547,24.4837315,8.801247259,2,2
mufs190-1952-dpb3h157-i001.reference.tif,mufs190-1952-dpb3h159-i001.reference.tif,3833.598345,24.50664958,-1,0,2
mufs190-1951-dpl2k101-i001.reference.tif,mufs190-1951-dpl2k100-i001.reference.tif,2454.796979,24.52604745,0.895276555,0,2
mufs190-1952-cni6h95-i001.reference.tif,mufs190-1952-cni6h96-i001.reference.tif,1693.394729,24.54007856,-1,0,2
mufs190-1952-cni5h25-i001.reference.tif,mufs190-1952-cni5h26-i001.reference.tif,1546.523933,24.54772584,-1,2,0
mufs190-1952-cni4h44-i001.reference.tif,mufs190-1952-cni4h43-i001.reference.tif,1760.079645,24.61899116,-1,-1,-1
mufs190-1951-dpb1h20-i001.reference.tif,mufs190-1952-dpb3h161-i001.reference.tif,3588.433079,24.61924201,6.798305957,2,2
mufs190-1951-dpb1h21-i001.reference.tif,mufs190-1951-dpb1h23-i001.reference.tif,3156.502532,24.63103401,99.2488592,0,0
mufs190-1951-dpl2k102-i001.reference.tif,mufs190-1951-dpl2k75-i001.reference.tif,2985.122513,24.64784642,23.05430968,2,0
mufs190-1952-cni6h135-i001.reference.tif,mufs190-1952-cni6h134-i001.reference.tif,1532.995133,24.65142163,2.718331588,0,2
mufs190-1951-dpl2k10-i001.reference.tif,mufs190-1951-dpl2k8-i001.reference.tif,3577.127378,24.65959095,-1,2,2
mufs190-1952-cni3h108-i001.reference.tif,mufs190-1952-cni3h81-i001.reference.tif,2684.698702,24.67125883,1.864273313,0,0
mufs190-1951-dpl2k130-i001.reference.tif,mufs190-1951-dpl2k101-i001.reference.tif,3578.18674,24.67223533,-1,2,0
mufs190-1952-cxi7h145-i001.reference.tif,mufs190-1952-cxi5h79-i001.reference.tif,2543.907193,24.67682164,32.12944353,2,0
mufs190-1951-cni1h13-i001.reference.tif,mufs190-1951-cni1h12-i001.reference.tif,2266.499624,24.68895394,-1,0,0
mufs190-1951-dpl2k17-i001.reference.tif,mufs190-1951-dpl2k15-i001.reference.tif,3630.916424,24.71276783,10.37056746,2,2
mufs190-1952-cni4h137-i001.reference.tif,mufs190-1952-cni4h138-i001.reference.tif,2079.88799,24.73059223,-1,2,0
mufs190-1952-cni4h44-i001.reference.tif,mufs190-1952-cni3h7-i001.reference.tif,2931.758816,24.74217399,95.78571582,-1,-1
mufs190-1951-dpl2k100-i001.reference.tif,mufs190-1951-dpl2k101-i001.reference.tif,2454.796979,24.74760697,-1,2,0
mufs190-1952-cni6h220-i001.reference.tif,mufs190-1952-cni6h219-i001.reference.tif,1778.092102,24.77071153,-1,2,0
mufs190-1952-cni6h91-i001.reference.tif,mufs190-1952-cni6h138-i001.reference.tif,3379.892781,24.79682751,8.072407482,-1,-1
mufs190-1951-dpn1k20-i001.reference.tif,mufs190-1951-dpn1k21-i001.reference.tif,2565.812399,24.80790151,2.776057077,0,2
mufs190-1951-dpn1k106-i001.reference.tif,mufs190-1951-dpn1k105-i001.reference.tif,1694.536716,24.83281194,-1,0,2
mufs190-1951-dpn1k36-i001.reference.tif,mufs190-1951-dpn1k35-i001.reference.tif,1392.366224,24.83285488,1.556127066,2,0
mufs190-1952-cni8h4-i001.reference.tif,mufs190-1952-cni8h3-i001.reference.tif,1503.482645,24.83498306,-1,0,2
mufs190-1951-dpl2k11-i001.reference.tif,mufs190-1951-dpl2k16-i001.reference.tif,3876.733468,24.84517468,17.80865271,0,0
mufs190-1952-cni5h100-i001.reference.tif,mufs190-1952-cni5h99-i001.reference.tif,1641.327842,24.84984282,1.798731494,0,2
mufs190-1952-cni6h94-i001.reference.tif,mufs190-1952-cni6h96-i001.reference.tif,2966.160459,24.86211064,1.912638427,2,2
mufs190-1952-cxi6h38-i001.reference.tif,mufs190-1952-cxi5h84-i001.reference.tif,3572.293462,24.87239621,-1,2,2
mufs190-1952-dpb4h116-i001.reference.tif,mufs190-1952-dpb4h148-i001.reference.tif,2506.333902,24.94660674,-1,0,0
mufs190-1952-cni3h4-i001.reference.tif,mufs190-1952-cni4h46-i001.reference.tif,2890.856606,24.98061201,21.39970263,-1,-1
mufs190-1952-cni4h142-i001.reference.tif,mufs190-1952-cni4h143-i001.reference.tif,2005.107029,25.05037495,3.097098826,0,2
mufs190-1952-cni5h38-i001.reference.tif,mufs190-1952-cni6h126-i001.reference.tif,3375.450337,25.08234358,-1,0,2
mufs190-1952-cni3h81-i001.reference.tif,mufs190-1952-cni3h108-i001.reference.tif,2684.698702,25.13993595,-1,0,0
mufs190-1952-dpb4h148-i001.reference.tif,mufs190-1952-cni4h146-i001.reference.tif,3937.504293,25.16660935,-1,0,0
mufs190-1952-dpb4h153-i001.reference.tif,mufs190-1952-dpb4h154-i001.reference.tif,1276.863879,25.17229983,15.5333301,2,0
mufs190-1952-dpb4h209-i001.reference.tif,mufs190-1952-dpb4h217-i001.reference.tif,2612.363345,25.20578317,5.105699495,0,0
mufs190-1951-dpn1k38-i001.reference.tif,mufs190-1951-dpn1k40-i001.reference.tif,3353.280608,25.22229458,2.525717727,2,2
mufs190-1951-dpn1k35-i001.reference.tif,mufs190-1951-dpn1k36-i001.reference.tif,1392.366224,25.22539406,-1,0,2
mufs190-1952-cni7h86-i001.reference.tif,mufs190-1952-cni7h84-i001.reference.tif,3338.171347,25.26981389,-1,2,2
mufs190-1952-cni4h122-i001.reference.tif,mufs190-1952-cni4h142-i001.reference.tif,2800.725957,25.27022171,11.36916905,0,0
mufs190-1952-cni5h99-i001.reference.tif,mufs190-1952-cni5h100-i001.reference.tif,1641.327842,25.30501204,-1,2,0
mufs190-1952-cni6h134-i001.reference.tif,mufs190-1952-cni6h135-i001.reference.tif,1532.995133,25.34025375,-1,2,0
mufs190-1952-cni6h96-i001.reference.tif,mufs190-1952-cni6h94-i001.reference.tif,2966.160459,25.34690529,-1,2,2
mufs190-1952-cni4h119-i001.reference.tif,mufs190-1952-cni4h145-i001.reference.tif,2950.200332,25.38736515,5.20421654,2,2
mufs190-1952-cni3h146-i001.reference.tif,mufs190-1951-cni1h4-i001.reference.tif,2641.978565,25.40764293,99.15402144,-1,0
mufs190-1952-cni6h96-i001.reference.tif,mufs190-1952-cni6h98-i001.reference.tif,2794.182621,25.44430647,0.288793238,2,2
mufs190-1952-cni4h59-i001.reference.tif,mufs190-1952-cni4h41-i001.reference.tif,3967.034489,25.45509286,-1,2,0
mufs190-1952-cni4h122-i001.reference.tif,mufs190-1951-cni1h11-i001.reference.tif,3981.182106,25.45773184,6.265202507,0,0
mufs190-1951-dpn1k21-i001.reference.tif,mufs190-1951-dpn1k20-i001.reference.tif,2565.812399,25.51624709,-1,2,0
mufs190-1952-cni3h85-i001.reference.tif,mufs190-1952-cni3h105-i001.reference.tif,3930.190697,25.51684274,-1,0,2
mufs190-1952-cni6h98-i001.reference.tif,mufs190-1952-cni6h96-i001.reference.tif,2794.182621,25.51800073,-1,2,2
mufs190-1952-cni4h59-i001.reference.tif,mufs190-1952-cni4h88-i001.reference.tif,3083.255938,25.56330998,-1,2,0
mufs190-1951-dpl2k73-i001.reference.tif,mufs190-1951-dpl2k75-i001.reference.tif,3598.428997,25.60502439,10.14367077,0,0
mufs190-1952-cni5h35-i001.reference.tif,mufs190-1952-cni6h129-i001.reference.tif,3466.160106,25.60651007,-1,2,0
mufs190-1952-dpb4h149-i001.reference.tif,mufs190-1952-dpb4h150-i001.reference.tif,2058.706565,25.61211996,6.641203553,2,0
mufs190-1952-cni4h57-i001.reference.tif,mufs190-1952-cni4h43-i001.reference.tif,3848.030832,25.67014261,-1,-1,-1
mufs190-1952-cni6h97-i001.reference.tif,mufs190-1952-cni6h98-i001.reference.tif,1548.69918,25.72145248,0.626258766,0,2
mufs190-1951-dpn1k47-i001.reference.tif,mufs190-1951-dpn1k46-i001.reference.tif,1783.801199,25.73792568,2.317982038,0,2
mufs190-1952-cni4h123-i001.reference.tif,mufs190-1952-cni4h141-i001.reference.tif,3979.916167,25.76095025,-1,2,2
mufs190-1951-cni1h12-i001.reference.tif,mufs190-1951-cni1h11-i001.reference.tif,1777.05731,25.79932196,20.33326152,0,0
mufs190-1952-cni5h34-i001.reference.tif,mufs190-1952-cni6h130-i001.reference.tif,3583.55355,25.80843198,7.641743535,0,2
