MacFile,Tile1,Tile2,Tile3,Tile4,Tile5,Tile6,Tile7,Tile8,Tile9
mufs190-1952-dpm3k224-i001-001.tif,18TXM405935\18TXM405935.jp2,18TXM420950\18TXM420950.jp2,18TXM435950\18TXM435950.jp2,18TXM405920\18TXM405920.jp2,18TXM420935\18TXM420935.jp2,18TXM435935\18TXM435935.jp2,18TXM405905\18TXM405905.jp2,18TXM420920\18TXM420920.jp2,18TXM435920\18TXM435920.jp2
mufs190-1952-dpm3k225-i001-001.tif,18TXM405920\18TXM405920.jp2,18TXM420920\18TXM420920.jp2,18TXM435920\18TXM435920.jp2,18TXM405905\18TXM405905.jp2,18TXM420905\18TXM420905.jp2,18TXM435905\18TXM435905.jp2,18TXM405890\18TXM405890.jp2,18TXM420890\18TXM420890.jp2,18TXM435890\18TXM435890.jp2
mufs190-1952-dpm3k226-i001-001.tif,18TXM405905\18TXM405905.jp2,18TXM420905\18TXM420905.jp2,18TXM435905\18TXM435905.jp2,18TXM405890\18TXM405890.jp2,18TXM420890\18TXM420890.jp2,18TXM435890\18TXM435890.jp2,18TXM405875\18TXM405875.jp2,18TXM420875\18TXM420875.jp2,18TXM435875\18TXM435875.jp2
mufs190-1952-dpm3k227-i001-001.tif,18TXM405890\18TXM405890.jp2,18TXM420890\18TXM420890.jp2,18TXM435890\18TXM435890.jp2,18TXM405875\18TXM405875.jp2,18TXM420875\18TXM420875.jp2,18TXM435875\18TXM435875.jp2,18TXM405860\18TXM405860.jp2,18TXM420860\18TXM420860.jp2,18TXM435860\18TXM435860.jp2
mufs190-1952-dpm3k228-i001-001.tif,18TXM405875\18TXM405875.jp2,18TXM420875\18TXM420875.jp2,18TXM435875\18TXM435875.jp2,18TXM405860\18TXM405860.jp2,18TXM420860\18TXM420860.jp2,18TXM435860\18TXM435860.jp2,18TXM405845\18TXM405845.jp2,18TXM420845\18TXM420845.jp2,18TXM435845\18TXM435845.jp2
mufs190-1952-dpm3k229-i001-001.tif,18TXM405860\18TXM405860.jp2,18TXM420860\18TXM420860.jp2,18TXM435860\18TXM435860.jp2,18TXM405845\18TXM405845.jp2,18TXM420845\18TXM420845.jp2,18TXM435845\18TXM435845.jp2,18TXM405830\18TXM405830.jp2,18TXM420830\18TXM420830.jp2,18TXM435830\18TXM435830.jp2
mufs190-1952-dpm3k230-i001-001.tif,18TXM405830\18TXM405830.jp2,18TXM420830\18TXM420830.jp2,18TXM435830\18TXM435830.jp2,18TXM405815\18TXM405815.jp2,18TXM420815\18TXM420815.jp2,18TXM435815\18TXM435815.jp2,18TXM405800\18TXM405800.jp2,18TXM420800\18TXM420800.jp2,18TXM435800\18TXM435800.jp2
mufs190-1952-dpm3k231-i001-001.tif,18TXM405815\18TXM405815.jp2,18TXM420815\18TXM420815.jp2,18TXM435815\18TXM435815.jp2,18TXM405800\18TXM405800.jp2,18TXM420800\18TXM420800.jp2,18TXM435800\18TXM435800.jp2,18TXM405785\18TXM405785.jp2,18TXM420785\18TXM420785.jp2,18TXM435785\18TXM435785.jp2
mufs190-1952-dpm3k232-i001-001.tif,18TXM405800\18TXM405800.jp2,18TXM420800\18TXM420800.jp2,18TXM435815\18TXM435815.jp2,18TXM405785\18TXM405785.jp2,18TXM420785\18TXM420785.jp2,18TXM435800\18TXM435800.jp2,18TXM405770\18TXM405770.jp2,18TXM420770\18TXM420770.jp2,18TXM435785\18TXM435785.jp2
mufs190-1952-dpm3k233-i001-001.tif,18TXM405785\18TXM405785.jp2,18TXM420785\18TXM420785.jp2,18TXM435785\18TXM435785.jp2,18TXM405770\18TXM405770.jp2,18TXM420770\18TXM420770.jp2,18TXM435770\18TXM435770.jp2,18TXM405755\18TXM405755.jp2,18TXM420755\18TXM420755.jp2,18TXM435755\18TXM435755.jp2
mufs190-1952-dpm3k234-i001-001.tif,18TXM405785\18TXM405785.jp2,18TXM420785\18TXM420785.jp2,18TXM435785\18TXM435785.jp2,18TXM405770\18TXM405770.jp2,18TXM420770\18TXM420770.jp2,18TXM435770\18TXM435770.jp2,18TXM405755\18TXM405755.jp2,18TXM420755\18TXM420755.jp2,18TXM435755\18TXM435755.jp2
mufs190-1952-dpm3k235-i001-001.tif,18TXM405770\18TXM405770.jp2,18TXM420770\18TXM420770.jp2,18TXM435770\18TXM435770.jp2,18TXM405755\18TXM405755.jp2,18TXM420755\18TXM420755.jp2,18TXM435755\18TXM435755.jp2,18TXM405740\18TXM405740.jp2,18TXM420740\18TXM420740.jp2,18TXM435740\18TXM435740.jp2
mufs190-1952-dpm3k236-i001-001.tif,18TXM405755\18TXM405755.jp2,18TXM420755\18TXM420755.jp2,18TXM435755\18TXM435755.jp2,18TXM405740\18TXM405740.jp2,18TXM420740\18TXM420740.jp2,18TXM435740\18TXM435740.jp2,18TXM420725\18TXM420725.jp2,18TXM435725\18TXM435725.jp2,18TXM450725\18TXM450725.jp2
mufs190-1952-dpm3k237-i001-001.tif,18TXM405725\18TXM405725.jp2,18TXM420725\18TXM420725.jp2,18TXM435725\18TXM435725.jp2,18TXM405710\18TXM405710.jp2,18TXM420710\18TXM420710.jp2,18TXM435710\18TXM435710.jp2,18TXM405695\18TXM405695.jp2,18TXM420695\18TXM420695.jp2,18TXM435695\18TXM435695.jp2
mufs190-1952-dpm3k238-i001-001.tif,18TXM405710\18TXM405710.jp2,18TXM420710\18TXM420710.jp2,18TXM435710\18TXM435710.jp2,18TXM405695\18TXM405695.jp2,18TXM420695\18TXM420695.jp2,18TXM435695\18TXM435695.jp2,18TXM405680\18TXM405680.jp2,18TXM420680\18TXM420680.jp2,18TXM435680\18TXM435680.jp2
mufs190-1952-dpm3k239-i001-001.tif,18TXM405695\18TXM405695.jp2,18TXM420695\18TXM420695.jp2,18TXM435695\18TXM435695.jp2,18TXM405680\18TXM405680.jp2,18TXM420680\18TXM420680.jp2,18TXM435680\18TXM435680.jp2,18TXM405665\18TXM405665.jp2,18TXM420665\18TXM420665.jp2,18TXM435665\18TXM435665.jp2
mufs190-1952-dpm3k240-i001-001.tif,18TXM405680\18TXM405680.jp2,18TXM420680\18TXM420680.jp2,18TXM435680\18TXM435680.jp2,18TXM420665\18TXM420665.jp2,18TXM435665\18TXM435665.jp2,18TXM450665\18TXM450665.jp2,18TXM420650\18TXM420650.jp2,18TXM435650\18TXM435650.jp2,18TXM450650\18TXM450650.jp2
mufs190-1952-dpm3k241-i001-001.tif,18TXM405665\18TXM405665.jp2,18TXM420665\18TXM420665.jp2,18TXM435665\18TXM435665.jp2,18TXM405650\18TXM405650.jp2,18TXM420650\18TXM420650.jp2,18TXM435650\18TXM435650.jp2,18TXM405635\18TXM405635.jp2,18TXM420635\18TXM420635.jp2,18TXM435635\18TXM435635.jp2
mufs190-1952-dpm3k242-i001-001.tif,18TXM405650\18TXM405650.jp2,18TXM420650\18TXM420650.jp2,18TXM435650\18TXM435650.jp2,18TXM420635\18TXM420635.jp2,18TXM435635\18TXM435635.jp2,18TXM450635\18TXM450635.jp2,18TXM420620\18TXM420620.jp2,18TXM435620\18TXM435620.jp2,18TXM450620\18TXM450620.jp2
mufs190-1952-dpm3k243-i001-001.tif,18TXM420635\18TXM420635.jp2,18TXM435635\18TXM435635.jp2,18TXM450635\18TXM450635.jp2,18TXM420620\18TXM420620.jp2,18TXM435620\18TXM435620.jp2,18TXM450620\18TXM450620.jp2,18TXM420605\18TXM420605.jp2,18TXM435605\18TXM435605.jp2,18TXM450605\18TXM450605.jp2
mufs190-1952-dpm3k244-i001-001.tif,18TXM405605\18TXM405605.jp2,18TXM420605\18TXM420605.jp2,18TXM435605\18TXM435605.jp2,18TXM420590\18TXM420590.jp2,18TXM435590\18TXM435590.jp2,18TXM450590\18TXM450590.jp2,18TXM420575\18TXM420575.jp2,18TXM435575\18TXM435575.jp2,18TXM450575\18TXM450575.jp2
mufs190-1952-dpm3k245-i001-001.tif,18TXM405590\18TXM405590.jp2,18TXM420590\18TXM420590.jp2,18TXM435590\18TXM435590.jp2,18TXM420575\18TXM420575.jp2,18TXM435575\18TXM435575.jp2,18TXM450575\18TXM450575.jp2,18TXM420560\18TXM420560.jp2,18TXM435560\18TXM435560.jp2,18TXM450560\18TXM450560.jp2
mufs190-1952-dpm3k246-i001-001.tif,18TXM420575\18TXM420575.jp2,18TXM435575\18TXM435575.jp2,18TXM450575\18TXM450575.jp2,18TXM420560\18TXM420560.jp2,18TXM435560\18TXM435560.jp2,18TXM450560\18TXM450560.jp2,None,None,None
mufs190-1952-dpm4k5-i001-001.tif,18TXM450575\18TXM450575.jp2,18TXM465575\18TXM465575.jp2,18TXM480575\18TXM480575.jp2,18TXM450560\18TXM450560.jp2,18TXM465560\18TXM465560.jp2,18TXM480560\18TXM480560.jp2,None,None,None
mufs190-1952-dpm4k6-i001-001.tif,18TXM450590\18TXM450590.jp2,18TXM465590\18TXM465590.jp2,18TXM480590\18TXM480590.jp2,18TXM450575\18TXM450575.jp2,18TXM465575\18TXM465575.jp2,18TXM480575\18TXM480575.jp2,18TXM450560\18TXM450560.jp2,18TXM465560\18TXM465560.jp2,18TXM480560\18TXM480560.jp2
mufs190-1952-dpm4k7-i001-001.tif,18TXM450605\18TXM450605.jp2,18TXM465605\18TXM465605.jp2,18TXM480605\18TXM480605.jp2,18TXM450590\18TXM450590.jp2,18TXM465590\18TXM465590.jp2,18TXM480590\18TXM480590.jp2,18TXM450575\18TXM450575.jp2,18TXM465575\18TXM465575.jp2,18TXM480575\18TXM480575.jp2
mufs190-1952-dpm4k8-i001-001.tif,18TXM450620\18TXM450620.jp2,18TXM465620\18TXM465620.jp2,18TXM480620\18TXM480620.jp2,18TXM450605\18TXM450605.jp2,18TXM465605\18TXM465605.jp2,18TXM480605\18TXM480605.jp2,18TXM450590\18TXM450590.jp2,18TXM465590\18TXM465590.jp2,18TXM480590\18TXM480590.jp2
mufs190-1952-dpm4k9-i001-001.tif,18TXM450635\18TXM450635.jp2,18TXM465635\18TXM465635.jp2,18TXM480635\18TXM480635.jp2,18TXM450620\18TXM450620.jp2,18TXM465620\18TXM465620.jp2,18TXM480620\18TXM480620.jp2,18TXM450605\18TXM450605.jp2,18TXM465605\18TXM465605.jp2,18TXM480605\18TXM480605.jp2
mufs190-1952-dpm4k10-i001-001.tif,18TXM450650\18TXM450650.jp2,18TXM465650\18TXM465650.jp2,18TXM480650\18TXM480650.jp2,18TXM450635\18TXM450635.jp2,18TXM465635\18TXM465635.jp2,18TXM480635\18TXM480635.jp2,18TXM450620\18TXM450620.jp2,18TXM465620\18TXM465620.jp2,18TXM480620\18TXM480620.jp2
mufs190-1952-dpm4k11-i001-001.tif,18TXM450665\18TXM450665.jp2,18TXM465665\18TXM465665.jp2,18TXM480665\18TXM480665.jp2,18TXM450650\18TXM450650.jp2,18TXM465650\18TXM465650.jp2,18TXM480650\18TXM480650.jp2,18TXM450635\18TXM450635.jp2,18TXM465635\18TXM465635.jp2,18TXM480635\18TXM480635.jp2
mufs190-1952-dpm4k12-i001-001.tif,18TXM450680\18TXM450680.jp2,18TXM465680\18TXM465680.jp2,18TXM480680\18TXM480680.jp2,18TXM450665\18TXM450665.jp2,18TXM465665\18TXM465665.jp2,18TXM480665\18TXM480665.jp2,18TXM450650\18TXM450650.jp2,18TXM465650\18TXM465650.jp2,18TXM480650\18TXM480650.jp2
mufs190-1952-dpm4k15-i001-001.tif,18TXM450740\18TXM450740.jp2,18TXM465740\18TXM465740.jp2,18TXM480740\18TXM480740.jp2,18TXM450725\18TXM450725.jp2,18TXM465725\18TXM465725.jp2,18TXM480725\18TXM480725.jp2,18TXM450710\18TXM450710.jp2,18TXM465710\18TXM465710.jp2,18TXM480710\18TXM480710.jp2
mufs190-1952-dpm4k16-i001-001.tif,18TXM450755\18TXM450755.jp2,18TXM465755\18TXM465755.jp2,18TXM480755\18TXM480755.jp2,18TXM450740\18TXM450740.jp2,18TXM465740\18TXM465740.jp2,18TXM480740\18TXM480740.jp2,18TXM450725\18TXM450725.jp2,18TXM465725\18TXM465725.jp2,18TXM480725\18TXM480725.jp2
mufs190-1952-dpm4k17-i001-001.tif,18TXM450770\18TXM450770.jp2,18TXM465770\18TXM465770.jp2,18TXM480770\18TXM480770.jp2,18TXM450755\18TXM450755.jp2,18TXM465755\18TXM465755.jp2,18TXM480755\18TXM480755.jp2,18TXM450740\18TXM450740.jp2,18TXM465740\18TXM465740.jp2,18TXM480740\18TXM480740.jp2
mufs190-1952-dpm4k18-i001-001.tif,18TXM450785\18TXM450785.jp2,18TXM465785\18TXM465785.jp2,18TXM480785\18TXM480785.jp2,18TXM450770\18TXM450770.jp2,18TXM465770\18TXM465770.jp2,18TXM480770\18TXM480770.jp2,18TXM450755\18TXM450755.jp2,18TXM465755\18TXM465755.jp2,18TXM480755\18TXM480755.jp2
mufs190-1952-dpm4k19-i001-001.tif,18TXM435800\18TXM435800.jp2,18TXM450800\18TXM450800.jp2,18TXM465800\18TXM465800.jp2,18TXM450785\18TXM450785.jp2,18TXM465785\18TXM465785.jp2,18TXM480785\18TXM480785.jp2,18TXM450770\18TXM450770.jp2,18TXM465770\18TXM465770.jp2,18TXM480770\18TXM480770.jp2
mufs190-1952-dpm4k20-i001-001.tif,18TXM450815\18TXM450815.jp2,18TXM465815\18TXM465815.jp2,18TXM480815\18TXM480815.jp2,18TXM450800\18TXM450800.jp2,18TXM465800\18TXM465800.jp2,18TXM480800\18TXM480800.jp2,18TXM450785\18TXM450785.jp2,18TXM465785\18TXM465785.jp2,18TXM480785\18TXM480785.jp2
mufs190-1952-dpm4k21-i001-001.tif,18TXM450830\18TXM450830.jp2,18TXM465830\18TXM465830.jp2,18TXM480830\18TXM480830.jp2,18TXM450815\18TXM450815.jp2,18TXM465815\18TXM465815.jp2,18TXM480815\18TXM480815.jp2,18TXM450800\18TXM450800.jp2,18TXM465800\18TXM465800.jp2,18TXM480800\18TXM480800.jp2
mufs190-1952-dpm4k22-i001-001.tif,18TXM450845\18TXM450845.jp2,18TXM465845\18TXM465845.jp2,18TXM480845\18TXM480845.jp2,18TXM450830\18TXM450830.jp2,18TXM465830\18TXM465830.jp2,18TXM480830\18TXM480830.jp2,18TXM450815\18TXM450815.jp2,18TXM465815\18TXM465815.jp2,18TXM480815\18TXM480815.jp2
mufs190-1952-dpm4k23-i001-001.tif,18TXM435860\18TXM435860.jp2,18TXM450860\18TXM450860.jp2,18TXM465860\18TXM465860.jp2,18TXM450845\18TXM450845.jp2,18TXM465845\18TXM465845.jp2,18TXM480845\18TXM480845.jp2,18TXM450830\18TXM450830.jp2,18TXM465830\18TXM465830.jp2,18TXM480830\18TXM480830.jp2
mufs190-1952-dpm4k24-i001-001.tif,18TXM435890\18TXM435890.jp2,18TXM450890\18TXM450890.jp2,18TXM465890\18TXM465890.jp2,18TXM450875\18TXM450875.jp2,18TXM465875\18TXM465875.jp2,18TXM480875\18TXM480875.jp2,18TXM450860\18TXM450860.jp2,18TXM465860\18TXM465860.jp2,18TXM480860\18TXM480860.jp2
mufs190-1952-dpm4k25-i001-001.tif,18TXM435905\18TXM435905.jp2,18TXM450905\18TXM450905.jp2,18TXM465905\18TXM465905.jp2,18TXM435890\18TXM435890.jp2,18TXM450890\18TXM450890.jp2,18TXM465890\18TXM465890.jp2,18TXM450875\18TXM450875.jp2,18TXM465875\18TXM465875.jp2,18TXM480875\18TXM480875.jp2
mufs190-1952-dpm4k26-i001-001.tif,18TXM435920\18TXM435920.jp2,18TXM450920\18TXM450920.jp2,18TXM465920\18TXM465920.jp2,18TXM435905\18TXM435905.jp2,18TXM450905\18TXM450905.jp2,18TXM465905\18TXM465905.jp2,18TXM435890\18TXM435890.jp2,18TXM450890\18TXM450890.jp2,18TXM465890\18TXM465890.jp2
mufs190-1952-dpm4k27-i001-001.tif,18TXM435935\18TXM435935.jp2,18TXM450935\18TXM450935.jp2,18TXM465935\18TXM465935.jp2,18TXM450920\18TXM450920.jp2,18TXM465920\18TXM465920.jp2,18TXM480920\18TXM480920.jp2,18TXM450905\18TXM450905.jp2,18TXM465905\18TXM465905.jp2,18TXM480905\18TXM480905.jp2
mufs190-1952-dpm4k28-i001-001.tif,18TXM435950\18TXM435950.jp2,18TXM450950\18TXM450950.jp2,18TXM465950\18TXM465950.jp2,18TXM450935\18TXM450935.jp2,18TXM465935\18TXM465935.jp2,18TXM480935\18TXM480935.jp2,18TXM450920\18TXM450920.jp2,18TXM465920\18TXM465920.jp2,18TXM480920\18TXM480920.jp2
mufs190-1952-dpm4k29-i001-001.tif,18TXM450965\18TXM450965.jp2,18TXM465965\18TXM465965.jp2,18TXM480965\18TXM480965.jp2,18TXM450950\18TXM450950.jp2,18TXM465950\18TXM465950.jp2,18TXM480950\18TXM480950.jp2,18TXM450935\18TXM450935.jp2,18TXM465935\18TXM465935.jp2,18TXM480935\18TXM480935.jp2
mufs190-1952-dpm4k30-i001-001.tif,18TXM435980\18TXM435980.jp2,18TXM450980\18TXM450980.jp2,18TXM465980\18TXM465980.jp2,18TXM435965\18TXM435965.jp2,18TXM450965\18TXM450965.jp2,18TXM465965\18TXM465965.jp2,18TXM435950\18TXM435950.jp2,18TXM450950\18TXM450950.jp2,18TXM465950\18TXM465950.jp2
mufs190-1952-dpm4k31-i001-001.tif,18TXM435995\18TXM435995.jp2,18TXM450995\18TXM450995.jp2,18TXM465995\18TXM465995.jp2,18TXM435980\18TXM435980.jp2,18TXM450980\18TXM450980.jp2,18TXM465980\18TXM465980.jp2,18TXM435965\18TXM435965.jp2,18TXM450965\18TXM450965.jp2,18TXM465965\18TXM465965.jp2
mufs190-1952-dpm4k32-i001-001.tif,18TXN435025\18TXN435025.jp2,18TXN450025\18TXN450025.jp2,18TXN465025\18TXN465025.jp2,18TXN435010\18TXN435010.jp2,18TXN450010\18TXN450010.jp2,18TXN465010\18TXN465010.jp2,18TXM435995\18TXM435995.jp2,18TXM450995\18TXM450995.jp2,18TXM465995\18TXM465995.jp2
mufs190-1952-dpm4k33-i001-001.tif,18TXN435040\18TXN435040.jp2,18TXN450040\18TXN450040.jp2,18TXN465040\18TXN465040.jp2,18TXN435025\18TXN435025.jp2,18TXN450025\18TXN450025.jp2,18TXN465025\18TXN465025.jp2,18TXN435010\18TXN435010.jp2,18TXN450010\18TXN450010.jp2,18TXN465010\18TXN465010.jp2
mufs190-1952-dpm4k34-i001-001.tif,18TXN435055\18TXN435055.jp2,18TXN450055\18TXN450055.jp2,18TXN465055\18TXN465055.jp2,18TXN435040\18TXN435040.jp2,18TXN450040\18TXN450040.jp2,18TXN465040\18TXN465040.jp2,18TXN435025\18TXN435025.jp2,18TXN450025\18TXN450025.jp2,18TXN465025\18TXN465025.jp2
mufs190-1952-dpm4k35-i001-001.tif,18TXN435070\18TXN435070.jp2,18TXN450070\18TXN450070.jp2,18TXN465070\18TXN465070.jp2,18TXN435055\18TXN435055.jp2,18TXN450055\18TXN450055.jp2,18TXN465055\18TXN465055.jp2,18TXN435040\18TXN435040.jp2,18TXN450040\18TXN450040.jp2,18TXN465040\18TXN465040.jp2
mufs190-1952-dpm4k36-i001-001.tif,18TXN435085\18TXN435085.jp2,18TXN450085\18TXN450085.jp2,18TXN465085\18TXN465085.jp2,18TXN435070\18TXN435070.jp2,18TXN450070\18TXN450070.jp2,18TXN465070\18TXN465070.jp2,18TXN435055\18TXN435055.jp2,18TXN450055\18TXN450055.jp2,18TXN465055\18TXN465055.jp2
mufs190-1952-dpm4k37-i001-001.tif,18TXN435100\18TXN435100.jp2,18TXN450100\18TXN450100.jp2,18TXN465100\18TXN465100.jp2,18TXN435085\18TXN435085.jp2,18TXN450085\18TXN450085.jp2,18TXN465085\18TXN465085.jp2,18TXN435070\18TXN435070.jp2,18TXN450070\18TXN450070.jp2,18TXN465070\18TXN465070.jp2
mufs190-1952-dpm4k38-i001-001.tif,18TXN435115\18TXN435115.jp2,18TXN450115\18TXN450115.jp2,18TXN465115\18TXN465115.jp2,18TXN435100\18TXN435100.jp2,18TXN450100\18TXN450100.jp2,18TXN465100\18TXN465100.jp2,18TXN435085\18TXN435085.jp2,18TXN450085\18TXN450085.jp2,18TXN465085\18TXN465085.jp2
mufs190-1952-dpm4k39-i001-001.tif,18TXN435130\18TXN435130.jp2,18TXN450130\18TXN450130.jp2,18TXN465130\18TXN465130.jp2,18TXN435115\18TXN435115.jp2,18TXN450115\18TXN450115.jp2,18TXN465115\18TXN465115.jp2,18TXN435100\18TXN435100.jp2,18TXN450100\18TXN450100.jp2,18TXN465100\18TXN465100.jp2
mufs190-1952-dpm4k40-i001-001.tif,18TXN435145\18TXN435145.jp2,18TXN450145\18TXN450145.jp2,18TXN465145\18TXN465145.jp2,18TXN435130\18TXN435130.jp2,18TXN450130\18TXN450130.jp2,18TXN465130\18TXN465130.jp2,18TXN435115\18TXN435115.jp2,18TXN450115\18TXN450115.jp2,18TXN465115\18TXN465115.jp2
mufs190-1952-dpm4k41-i001-001.tif,18TXN435160\18TXN435160.jp2,18TXN450160\18TXN450160.jp2,18TXN465160\18TXN465160.jp2,18TXN435145\18TXN435145.jp2,18TXN450145\18TXN450145.jp2,18TXN465145\18TXN465145.jp2,18TXN435130\18TXN435130.jp2,18TXN450130\18TXN450130.jp2,18TXN465130\18TXN465130.jp2
mufs190-1952-dpm4k42-i001-001.tif,18TXN435175\18TXN435175.jp2,18TXN450175\18TXN450175.jp2,18TXN465175\18TXN465175.jp2,18TXN435160\18TXN435160.jp2,18TXN450160\18TXN450160.jp2,18TXN465160\18TXN465160.jp2,18TXN435145\18TXN435145.jp2,18TXN450145\18TXN450145.jp2,18TXN465145\18TXN465145.jp2
mufs190-1952-dpm4k43-i001-001.tif,18TXN435190\18TXN435190.jp2,18TXN450190\18TXN450190.jp2,18TXN465190\18TXN465190.jp2,18TXN435175\18TXN435175.jp2,18TXN450175\18TXN450175.jp2,18TXN465175\18TXN465175.jp2,18TXN435160\18TXN435160.jp2,18TXN450160\18TXN450160.jp2,18TXN465160\18TXN465160.jp2
mufs190-1952-dpm4k44-i001-001.tif,18TXN435205\18TXN435205.jp2,18TXN450205\18TXN450205.jp2,18TXN465205\18TXN465205.jp2,18TXN435190\18TXN435190.jp2,18TXN450190\18TXN450190.jp2,18TXN465190\18TXN465190.jp2,18TXN435175\18TXN435175.jp2,18TXN450175\18TXN450175.jp2,18TXN465175\18TXN465175.jp2
mufs190-1952-dpm4k45-i001-001.tif,18TXN435235\18TXN435235.jp2,18TXN450235\18TXN450235.jp2,18TXN465235\18TXN465235.jp2,18TXN435220\18TXN435220.jp2,18TXN450220\18TXN450220.jp2,18TXN465220\18TXN465220.jp2,18TXN435205\18TXN435205.jp2,18TXN450205\18TXN450205.jp2,18TXN465205\18TXN465205.jp2
mufs190-1952-dpm4k46-i001-001.tif,18TXN435250\18TXN435250.jp2,18TXN450250\18TXN450250.jp2,18TXN465250\18TXN465250.jp2,18TXN435235\18TXN435235.jp2,18TXN450235\18TXN450235.jp2,18TXN465235\18TXN465235.jp2,18TXN435220\18TXN435220.jp2,18TXN450220\18TXN450220.jp2,18TXN465220\18TXN465220.jp2
mufs190-1952-dpm4k47-i001-001.tif,18TXN435265\18TXN435265.jp2,18TXN450265\18TXN450265.jp2,18TXN465265\18TXN465265.jp2,18TXN435250\18TXN435250.jp2,18TXN450250\18TXN450250.jp2,18TXN465250\18TXN465250.jp2,18TXN435235\18TXN435235.jp2,18TXN450235\18TXN450235.jp2,18TXN465235\18TXN465235.jp2
mufs190-1952-dpm4k48-i001-001.tif,18TXN435280\18TXN435280.jp2,18TXN450280\18TXN450280.jp2,18TXN465280\18TXN465280.jp2,18TXN435265\18TXN435265.jp2,18TXN450265\18TXN450265.jp2,18TXN465265\18TXN465265.jp2,18TXN435250\18TXN435250.jp2,18TXN450250\18TXN450250.jp2,18TXN465250\18TXN465250.jp2
mufs190-1952-dpm4k49-i001-001.tif,18TXN435295\18TXN435295.jp2,18TXN450295\18TXN450295.jp2,18TXN465295\18TXN465295.jp2,18TXN435280\18TXN435280.jp2,18TXN450280\18TXN450280.jp2,18TXN465280\18TXN465280.jp2,18TXN435265\18TXN435265.jp2,18TXN450265\18TXN450265.jp2,18TXN465265\18TXN465265.jp2
mufs190-1952-dpm4k50-i001-001.tif,18TXN435310\18TXN435310.jp2,18TXN450310\18TXN450310.jp2,18TXN465310\18TXN465310.jp2,18TXN435295\18TXN435295.jp2,18TXN450295\18TXN450295.jp2,18TXN465295\18TXN465295.jp2,18TXN435280\18TXN435280.jp2,18TXN450280\18TXN450280.jp2,18TXN465280\18TXN465280.jp2
mufs190-1952-dpm4k51-i001-001.tif,18TXN435325\18TXN435325.jp2,18TXN450325\18TXN450325.jp2,18TXN465325\18TXN465325.jp2,18TXN435310\18TXN435310.jp2,18TXN450310\18TXN450310.jp2,18TXN465310\18TXN465310.jp2,18TXN435295\18TXN435295.jp2,18TXN450295\18TXN450295.jp2,18TXN465295\18TXN465295.jp2
mufs190-1952-dpm4k52-i001-001.tif,18TXN435340\18TXN435340.jp2,18TXN450340\18TXN450340.jp2,18TXN465340\18TXN465340.jp2,18TXN435325\18TXN435325.jp2,18TXN450325\18TXN450325.jp2,18TXN465325\18TXN465325.jp2,18TXN435310\18TXN435310.jp2,18TXN450310\18TXN450310.jp2,18TXN465310\18TXN465310.jp2
mufs190-1952-dpm4k60-i001-001.tif,18TXN525340\18TXN525340.jp2,18TXN540340\18TXN540340.jp2,18TXN555340\18TXN555340.jp2,18TXN525325\18TXN525325.jp2,18TXN540325\18TXN540325.jp2,18TXN555325\18TXN555325.jp2,18TXN525310\18TXN525310.jp2,18TXN540310\18TXN540310.jp2,18TXN555310\18TXN555310.jp2
mufs190-1952-dpm4k61-i001-001.tif,18TXN525325\18TXN525325.jp2,18TXN540325\18TXN540325.jp2,18TXN555325\18TXN555325.jp2,18TXN525310\18TXN525310.jp2,18TXN540310\18TXN540310.jp2,18TXN555310\18TXN555310.jp2,18TXN525295\18TXN525295.jp2,18TXN540295\18TXN540295.jp2,18TXN555295\18TXN555295.jp2
mufs190-1952-dpm4k62-i001-001.tif,18TXN525310\18TXN525310.jp2,18TXN540310\18TXN540310.jp2,18TXN555310\18TXN555310.jp2,18TXN525295\18TXN525295.jp2,18TXN540295\18TXN540295.jp2,18TXN555295\18TXN555295.jp2,18TXN525280\18TXN525280.jp2,18TXN540280\18TXN540280.jp2,18TXN555280\18TXN555280.jp2
mufs190-1952-dpm4k63-i001-001.tif,18TXN525295\18TXN525295.jp2,18TXN540295\18TXN540295.jp2,18TXN555295\18TXN555295.jp2,18TXN525280\18TXN525280.jp2,18TXN540280\18TXN540280.jp2,18TXN555280\18TXN555280.jp2,18TXN525265\18TXN525265.jp2,18TXN540265\18TXN540265.jp2,18TXN555265\18TXN555265.jp2
mufs190-1952-dpm4k64-i001-001.tif,18TXN525280\18TXN525280.jp2,18TXN540280\18TXN540280.jp2,18TXN555280\18TXN555280.jp2,18TXN525265\18TXN525265.jp2,18TXN540265\18TXN540265.jp2,18TXN555265\18TXN555265.jp2,18TXN525250\18TXN525250.jp2,18TXN540250\18TXN540250.jp2,18TXN555250\18TXN555250.jp2
mufs190-1952-dpm4k65-i001-001.tif,18TXN525265\18TXN525265.jp2,18TXN540265\18TXN540265.jp2,18TXN555265\18TXN555265.jp2,18TXN525250\18TXN525250.jp2,18TXN540250\18TXN540250.jp2,18TXN555250\18TXN555250.jp2,18TXN525235\18TXN525235.jp2,18TXN540235\18TXN540235.jp2,18TXN555235\18TXN555235.jp2
